Transaction ID,Product ID,Product Category,Product Subcategory,Product Price,Quantity Sold,Transaction Date,Customer ID,Customer Location,Payment Method,Total Sales,Transaction Month
893,168,books,shirt,370.67,13,2023-06-12,1018,California,PayPal,4818.71,2023-06
894,133,groceries,action figure,11.8,11,2023-09-09,1016,Illinois,Cash,129.8,2023-09
895,105,toys,pants,127.95,4,2022-06-14,1068,Texas,Debit Card,511.8,2022-06
896,152,clothing,vegetable,111.13,15,2023-05-03,1038,New York,Cash,1666.9499999999998,2023-05
897,165,toys,laptop,139.05,4,2023-12-14,1081,Texas,Cash,556.2,2023-12
898,176,electronics,vegetable,127.54,9,2023-12-10,1070,Florida,Cash,1147.8600000000001,2023-12
899,142,groceries,shirt,35.95,7,2023-03-02,1080,California,Credit Card,251.65000000000003,2023-03
900,174,clothing,action figure,232.18,19,2023-11-28,1038,California,Debit Card,4411.42,2023-11
901,122,books,laptop,367.7,19,2022-09-22,1035,Illinois,Debit Card,6986.3,2022-09
902,154,clothing,action figure,305.33,6,2023-09-04,1039,California,PayPal,1831.98,2023-09
903,179,books,fruit,338.07,6,2022-12-08,1044,New York,PayPal,2028.42,2022-12
904,194,clothing,non-fiction,45.17,15,2023-12-27,1003,Florida,Cash,677.5500000000001,2023-12
905,174,toys,laptop,475.99,15,2022-10-05,1024,Texas,Credit Card,7139.85,2022-10
906,115,toys,vegetable,420.05,9,2023-11-05,1068,Florida,PayPal,3780.4500000000003,2023-11
907,107,toys,shirt,403.52,4,2023-03-15,1029,California,PayPal,1614.08,2023-03
908,103,electronics,board game,412.38,18,2022-06-06,1075,Texas,Cash,7422.84,2022-06
909,103,books,fruit,466.69,18,2023-02-26,1067,Illinois,Cash,8400.42,2023-02
910,155,toys,non-fiction,274.41,5,2022-09-08,1087,Florida,PayPal,1372.0500000000002,2022-09
911,124,electronics,board game,104.14,11,2023-09-01,1028,Texas,PayPal,1145.54,2023-09
912,166,books,mobile,310.31,5,2023-06-14,1072,Texas,Debit Card,1551.55,2023-06
913,195,clothing,fruit,372.73,4,2022-11-23,1067,Texas,Credit Card,1490.92,2022-11
914,166,electronics,shirt,370.27,12,2022-04-07,1050,New York,Debit Card,4443.24,2022-04
915,126,groceries,pants,263.12,2,2023-05-28,1023,Florida,PayPal,526.24,2023-05
916,192,electronics,laptop,38.89,13,2022-08-04,1013,Texas,Debit Card,505.57,2022-08
917,131,electronics,action figure,188.7,10,2022-05-12,1068,Florida,Debit Card,1887.0,2022-05
918,149,books,shirt,460.78,9,2022-09-17,1017,Texas,PayPal,4147.0199999999995,2022-09
919,160,clothing,laptop,294.3,10,2022-05-05,1041,Illinois,Cash,2943.0,2022-05
920,150,groceries,board game,271.47,7,2022-03-23,1056,Illinois,PayPal,1900.2900000000002,2022-03
921,118,toys,action figure,138.08,4,2022-10-10,1082,Illinois,Cash,552.32,2022-10
922,120,toys,fiction,187.38,19,2023-11-14,1011,California,PayPal,3560.22,2023-11
923,104,electronics,vegetable,448.2,10,2022-02-28,1081,Texas,PayPal,4482.0,2022-02
924,181,books,mobile,334.9,3,2023-06-28,1016,California,PayPal,1004.6999999999999,2023-06
925,191,books,fruit,394.76,19,2022-06-10,1029,Florida,Credit Card,7500.44,2022-06
926,141,toys,shirt,229.9,2,2022-10-11,1087,California,Cash,459.8,2022-10
927,160,groceries,mobile,316.97,10,2022-04-16,1074,Florida,Credit Card,3169.7000000000003,2022-04
928,121,clothing,pants,127.95,2,2022-04-15,1098,Florida,PayPal,255.9,2022-04
929,120,groceries,laptop,354.2,2,2023-03-15,1022,Florida,Debit Card,708.4,2023-03
930,169,clothing,laptop,216.66,17,2022-08-16,1080,California,Credit Card,3683.22,2022-08
931,100,toys,shirt,224.06,16,2023-12-01,1000,Texas,Cash,3584.96,2023-12
932,104,clothing,non-fiction,326.41,16,2023-08-05,1078,California,PayPal,5222.56,2023-08
933,111,books,non-fiction,468.46,14,2022-11-14,1031,Texas,Credit Card,6558.44,2022-11
934,189,electronics,fiction,36.68,7,2023-04-09,1008,Texas,Debit Card,256.76,2023-04
935,145,electronics,vegetable,413.25,11,2023-08-22,1014,Florida,Credit Card,4545.75,2023-08
936,133,toys,action figure,149.73,1,2023-04-17,1027,California,Cash,149.73,2023-04
937,148,books,pants,224.74,11,2022-02-25,1023,Texas,Credit Card,2472.1400000000003,2022-02
938,177,groceries,mobile,15.85,4,2023-09-17,1059,Illinois,Debit Card,63.4,2023-09
939,189,books,non-fiction,154.02,7,2022-01-13,1034,Texas,Debit Card,1078.14,2022-01
940,144,electronics,fiction,253.8,15,2023-03-16,1085,Illinois,Cash,3807.0,2023-03
941,126,electronics,fiction,32.81,18,2022-01-18,1026,California,Debit Card,590.58,2022-01
942,172,books,shirt,248.09,12,2023-11-25,1082,California,PayPal,2977.08,2023-11
943,125,books,pants,463.92,17,2022-04-23,1075,California,Debit Card,7886.64,2022-04
944,146,electronics,board game,57.17,1,2022-08-17,1019,Texas,PayPal,57.17,2022-08
945,185,groceries,action figure,383.4,11,2022-06-20,1064,New York,Credit Card,4217.4,2022-06
946,155,toys,vegetable,207.79,1,2022-10-22,1084,Texas,PayPal,207.79,2022-10
947,193,toys,fruit,329.31,15,2022-07-08,1048,Texas,PayPal,4939.65,2022-07
948,162,books,shirt,133.82,10,2023-03-02,1000,Florida,Credit Card,1338.1999999999998,2023-03
949,147,toys,action figure,83.95,7,2022-03-20,1009,Florida,Debit Card,587.65,2022-03
950,160,electronics,fruit,84.43,2,2023-10-20,1046,Texas,PayPal,168.86,2023-10
951,180,electronics,fruit,39.89,10,2022-07-01,1058,Illinois,Debit Card,398.9,2022-07
952,125,books,pants,96.9,4,2023-05-14,1095,Florida,Credit Card,387.6,2023-05
953,135,books,pants,333.79,12,2023-12-09,1061,Texas,Cash,4005.4800000000005,2023-12
954,100,books,mobile,441.44,19,2022-03-12,1085,New York,Debit Card,8387.36,2022-03
955,107,groceries,fiction,407.99,11,2022-09-05,1017,Illinois,Debit Card,4487.89,2022-09
956,198,toys,action figure,344.14,8,2022-05-26,1045,California,Cash,2753.12,2022-05
957,151,books,shirt,59.66,18,2023-09-10,1031,Texas,Cash,1073.8799999999999,2023-09
958,178,clothing,laptop,148.15,11,2022-10-23,1026,Texas,Credit Card,1629.65,2022-10
959,146,clothing,shirt,158.35,11,2023-08-05,1091,Illinois,Debit Card,1741.85,2023-08
960,155,electronics,mobile,128.73,13,2023-04-15,1017,Florida,Debit Card,1673.4899999999998,2023-04
961,185,toys,vegetable,259.93,3,2023-05-21,1038,Florida,Credit Card,779.79,2023-05
962,113,books,fiction,270.1,12,2022-07-12,1048,Florida,Debit Card,3241.2000000000003,2022-07
963,189,clothing,laptop,181.66,3,2022-03-09,1092,California,PayPal,544.98,2022-03
964,127,toys,non-fiction,180.13,10,2023-05-09,1081,Illinois,PayPal,1801.3,2023-05
965,186,electronics,vegetable,415.14,17,2022-02-21,1043,Illinois,PayPal,7057.38,2022-02
966,177,groceries,pants,395.7,2,2022-12-29,1071,Florida,Debit Card,791.4,2022-12
967,187,toys,fruit,157.36,17,2023-04-19,1053,Florida,PayPal,2675.1200000000003,2023-04
968,101,toys,non-fiction,457.33,16,2023-06-05,1094,New York,PayPal,7317.28,2023-06
969,125,groceries,shirt,476.64,2,2023-03-07,1033,New York,Credit Card,953.28,2023-03
970,113,toys,shirt,166.74,6,2022-10-25,1070,Texas,Credit Card,1000.44,2022-10
971,158,electronics,pants,180.44,10,2023-03-11,1035,Texas,Cash,1804.4,2023-03
972,155,electronics,mobile,255.29,10,2023-11-27,1017,Illinois,Cash,2552.9,2023-11
973,106,groceries,action figure,470.85,8,2023-11-22,1037,Illinois,Cash,3766.8,2023-11
974,102,books,non-fiction,438.78,1,2022-07-17,1058,California,Cash,438.78,2022-07
975,122,clothing,non-fiction,55.77,13,2022-05-08,1008,California,Credit Card,725.01,2022-05
976,117,books,board game,199.4,9,2023-06-16,1072,New York,Credit Card,1794.6000000000001,2023-06
977,137,toys,vegetable,278.92,10,2023-02-15,1071,Texas,Credit Card,2789.2000000000003,2023-02
978,198,clothing,fiction,254.05,15,2022-03-06,1050,New York,PayPal,3810.75,2022-03
979,114,groceries,vegetable,100.96,5,2023-11-25,1034,New York,PayPal,504.79999999999995,2023-11
980,163,groceries,action figure,430.11,16,2022-08-29,1081,Texas,Cash,6881.76,2022-08
981,188,clothing,shirt,340.09,13,2023-01-04,1004,California,PayPal,4421.17,2023-01
982,127,electronics,shirt,419.76,18,2023-06-20,1013,Texas,Debit Card,7555.68,2023-06
983,173,clothing,shirt,430.09,11,2023-01-19,1091,Florida,Credit Card,4730.99,2023-01
984,138,toys,board game,375.44,9,2023-03-07,1029,Florida,Cash,3378.96,2023-03
985,156,electronics,shirt,222.41,16,2022-03-24,1003,Florida,Cash,3558.56,2022-03
986,116,groceries,action figure,307.22,2,2023-11-28,1038,Illinois,Debit Card,614.44,2023-11
987,185,clothing,pants,84.38,2,2023-09-03,1083,California,PayPal,168.76,2023-09
988,189,books,fiction,338.45,12,2023-07-28,1063,California,Cash,4061.3999999999996,2023-07
989,143,books,action figure,93.73,8,2022-10-13,1024,Illinois,PayPal,749.84,2022-10
990,124,toys,fiction,348.51,9,2023-06-18,1027,New York,PayPal,3136.59,2023-06
991,116,books,action figure,118.65,12,2023-04-04,1075,Florida,Debit Card,1423.8000000000002,2023-04
992,112,clothing,shirt,63.19,9,2022-07-31,1065,Florida,Cash,568.71,2022-07
993,183,clothing,pants,86.82,10,2022-05-06,1077,New York,PayPal,868.1999999999999,2022-05
994,124,books,non-fiction,5.99,2,2023-02-17,1021,Texas,PayPal,11.98,2023-02
995,167,clothing,vegetable,360.78,16,2023-05-14,1030,Texas,Debit Card,5772.48,2023-05
996,109,toys,fruit,367.54,7,2023-03-01,1022,California,Debit Card,2572.78,2023-03
997,166,electronics,pants,259.89,2,2023-07-08,1047,Illinois,PayPal,519.78,2023-07
998,117,toys,non-fiction,84.87,1,2023-09-02,1019,California,Debit Card,84.87,2023-09
999,199,toys,mobile,46.36,19,2023-06-27,1037,Texas,PayPal,880.84,2023-06
1000,185,clothing,action figure,14.47,4,2022-06-07,1054,New York,Cash,57.88,2022-06
